business_id,name,address,city,state,postal_code,review_count,review_id,stars,text
8uF-bhJFgT4Tn6DTb27viA,District Donuts Sliders Brew,2209 Magazine St,New Orleans,LA,70130,2062,Took2Zx2nfXjtOfLhQI9tA,5,Walked here from our condo and found this awesome place! Delicious sliders...donuts...unique drinks... Awesome atmosphere and the staff was sooooooo friendly! Will definitely be back!!!!!
TldgQUtim0bm5VZr-Rpqfw,Office Depot,165 Disc Dr,Sparks,NV,89436,22,fZEWAKvwfbWYHP6ZJRPiVw,5,"Not too sure why all the negative reviews. I was in and out within 5 mins. Maybe it was because I wasn''t looking for something elaborate, who knows. Anyways, I got exactly what I needed and the employees were courteous. The store was organized, well stocked and clean. Unfortunately for this area however, I don''t see them staying in business. So many other places near by closed."
hn3Rg2JrhQoDJBEhrpuwWg,Granite City Food & Brewery,1864 West McEwen Dr,Franklin,TN,37067,356,h0N47vwJhQMBH9mscX9zhw,1,"Three chances and they are out! We tried to like this place as the location is easy and convenient. The bar is great, the staff friendly, but there is not a dish I have tried that is passable (although the asian shrimp wasn''t bad, but very sweet). First visit we wrote off as a new restaurant working out the bugs. On our second visit I ordered a turkey burger and received a dry turkey patty. No one informed me that they were out of buns, but they could have at least tried to dress it up. It was seriously a lone piece of ground meat (to their credit, the manager did comp that meal). Today we received fish and chips that had to come out of a box and chicken salad that could have greased my axles!

We won''t be back."
skN2XhKXlcjf53uIwzAedw,Burger Up - Franklin,401 Cool Springs Blvd,Franklin,TN,37067,329,cgppGTg8LpqZObn_k69w2Q,5,"Due to it''s location in a strip mall near Cool Springs, this version of the Twelve South hipster gourmet Burger Up is certainly not as trendy. But it makes up for it by delivering the goods. Awesomely tasty and messy burgers with fresh meat and fixings. The regular fries are delicious... until you try the truffle fries. They are truly outstanding, not greasy and finished with paresan cheese. The metaphorical cherry-on-top was the chocolate milkshake (which actually had no cherry on top). The shake was nothing fancy, but perfectly made, creamy, not too sweet or over-chocolatey. 
If you want your upscale burger experience but still want your burger-fries-shake holy trinity, come here."
8E-FdOGepjxkEk-mP21rbA,Courtyard by Marriott St. Petersburg Clearwater,3131 Executive Drive,Clearwater,FL,33762,42,41b2ucn68EX9cM13ZV903Q,3,"Its a hotel and you can stay there.

After a couple of stays here I find it is not bad. 

Its definitely more of a business traveler kind of place than a tourist kind of place.

Pros
The rooms have the essentials. The beds are quite comfortable.
The cafe isn''t bad although it is a little foggy as to what comes with the room. Apparently its one entree and one beverage. Not a bad deal.

Cons
Hallways are a bit shaggy. NBD since I am not staying in the hallway.
Room cleaning dropped the ball on my last stay. The room was clean, but I found a bag from BK in my mini fridge ... eeeew!"
gyUBYwpUO_u0nqZdre4l1g,Shanghai Express,Church Rd & Hainespo,Marlton,NJ,08053,74,sALG0BJfS_RbDAXTuSvzcQ,5,One of the best and friendliest Chinese places to grab something tasty. Try the double treasure.
EIlFs8kybcG-l60GJjNUIA,Domino's Pizza,"3800 Tampa Rd, Ste 180",Oldsmar,FL,34677,20,bg3TAimbMppppLUTfN46nA,1,"AVOID AT ALL COSTS
By far the worst pizza I''ve had. Thin crust was not crunchy, olives were junk and salad was $6 for bad strands of lettuce and minimal cheese which looked horribly powdered. It came in a prepacked divider. Rip off. Not worth more than a dollar. 

Their knots were ok, and extremely unhealthy, but rest was crap.

I normally don''t order from them or anyone else but good pizza like Grimaldi''s, BJs or Mellow Mushroom but I hadn''t gone grocery shopping and normally stock up on organic pizza from Publix or whole foods which btw is cheaper and tastier. But, this was the only place opened late. 

I never want dominoes again. It''s just a reminder that corporate chains need to fall and get out the way. I rather pay for quality. Not preservatives and poison. 

Never Again!!! 

Calling card tomorrow to get refund! Waste of $30."
0wQCEcpZ57TmTm6EmEDsIw,Hendricks BBQ,1200 S Main St,St Charles,MO,63301,572,-a1oXSx2ryjhABWgRmbGMQ,4,"I used to go here all the time for the lunch special, and it was a great deal. We''ve been only a few times in the last year because my husband isn''t a fan, but I enjoy it. The prices do seem to have gone up a fair bit in recent times, but it''s still never a disappointing meal."
VRGYwKE_Z77frm5NwLvJhw,Burger Republic,420 11th Ave S,Nashville,TN,37203,721,5ghupdwitZYbNbR9SBuMCg,5,I had the classic burger and fries. Overall pleased with my experience. The burger was well seasoned and the fries were pretty tasty. The service was on point. Also had to have a spiked milkshake....my choice the Bananas Foster.
uvAP4JuwHzZeZJ_aZyNLrg,Botto’s Italian Line Restaurant,1411 Kings Hwy,Swedesboro,NJ,08085,137,wr86d99CLDM7OtYzFxZU9g,2,"Extremely slowwwwwww. Dinner took 3 hours, waitress and service wasn''t great. Constantly asking for things we need, and from our bus boy. Food was mediocre if that, for the the price."
plobBsTtVUODb353xxFT_g,Sushi Rose,"2005 Sierra Highlands Dr, Ste 147A",Reno,NV,89523,634,AVcIzk8W04_Au135kR1Qlg,3,"I''ve had better, but pretty good for a neighborhood sushi joint. I''ll go back, sure. 

Roll menu fairly limited, but my guess is they''d accommodate most any request. Service was attentive and speedy. All staff was eager to please. Other reviewers are right: Service is thoughtful and attentive. 

I thought the rolls were all fine (Mariner, Rose #1, San Francisco), but nothing like aw damn! good. I really can''t complain, except to be honest, I have had more memorable sushi. Still though, competent and perfectly acceptable. 

I never knew this was here, so I''m glad I found it. For a quick pop in for sushi near the house, this can''t be beat."
xvdsyHdYsEbm_Cqs0BgdEw,DoubleTree Suites by Hilton Hotel Nashville Airport,2424 Atrium Way,Nashville,TN,37214,64,JKyXUO-ewDNACZQUag5sqw,2,"The location is pretty random (at the end of a long winding road with a bunch of other hotel off of the highway with no food nearby) and the building has seen better days.  

My room featured an unclean floor, torn wallpaper, dusty bathroom vents, and water spots in the bathroom.  The hallways might remind one of red rum and the building itself is ugly showing it''s age as a product of the 70s (as am I so I can judge).

The bed was comfortable and the room serviceable but it was disappointing as I have grown accustomed to a higher level of quality in my Doubletree experience throughout the country."
W4ZEKkva9HpAdZG88juwyQ,Mr. B's Bistro,201 Royal St,New Orleans,LA,70130,2064,Ifa0h4i6zA7f0t-ZFdL8tw,5,"This place was definitely the best dining experience I had in NOLA during my week-long trip! My husband and I walked in without reservations during their Sunday Jazz Brunch. We waited about 40 minutes, but we had the music and ambience to keep us occupied. 

Despite the place being ridiculously busy, our server didn''t rush us at all. He encouraged us to take our time browsing the menu and placing our orders- definitely one of the friendliest servers I''ve encountered. 

The food here was absolutely amazing! The complimentary bread and butter was very nice. My husband and I started off with the seafood gumbo, and it was delicious! Both of us had a sea bass entree and it was definitely the best fish I''ve ever had. The fish came with a side of green beans and this DELICIOUS sauce that could make anything taste great. We finished off with chocolate orange ice cream and creme brûlée for dessert. The next table over was raving about their bread pudding, so I''m guessing dessert is usually a hit all around at this place. 

The coolest bit about my experience here was that my husband and I got seated where Ronald Reagan sat on his two visits to Mr. B''s (far left corner)- Reagan just so happened to visit on my birthday! 

Our bill came out to be $100+ but it was worth every penny. If I''m in NOLA again, I''m definitely revisiting Mr. B''s."
9dm_v79s9-pefMahqp1SkA,Loco Mexican Restaurant & Cantina,2205 N Delaware St,Indianapolis,IN,46205,178,EHEnA6AIWMSkz44UFuOpPw,4,"Service was a bit slow for Saturday lunch but not unacceptable. Understandable as a new place gets its feet under it. I tried to go Friday night and it was a total mess. Long line and nobody taking names. We left. 

The margarita was great. I had the cilantro chicken enchiladas. Also great! The outdoor seating area was very pleasant under the umbrellas on a lovely Saturday afternoon. 

Overall, I liked it. They just need a bit more time to figure out the flow. I''m thrilled to see something affordable move into my neighborhood. The prices are very reasonable and this place isn''t trying to be casual fancy like the last two train wrecks that occupied this space.

Hope Loco thrives for years to come!"
AaWmckcT3O1iQSAIUmzwUA,Basimo Beach Cafe,"1261 Gulf Blvd, Ste 120",Clearwater,FL,33767,339,7vcenpX_SdNZep-k-LUBPA,5,"This was such a nice change from the other restaurants. Simple fresh organic food.  Full coffee, latte, etc options. Sasquatch brew is delicious. Also, very nice ambiance. Casual, relaxed, and comfortable. The owners are amazing and friendly."
GBTPC53ZrG1ZBY3DT8Mbcw,Luke,333 Saint Charles Ave,New Orleans,LA,70130,4554,YpHIixkA2K96wFLbI6FHkQ,5,"This was our second choice after finding out Rio Mar was closed for Mardi Gras week. We had a hell of a time getting here since it was on the other side of the parade from where we were staying.
   Nonetheless, we had a great meal. 
    Service was spot on. Professional but not overbearing or obvious. 
    A little disappointed that they were out of two ingredients for one of their signature cocktails, but it WAS the day before Mardi Gras.
   The bread and butter at the table was excellent. Crunchy outside, soft inside.
   The beets salad was so much better and different from similarly named items at other restaurants. The greens literally tasted like they had been picked from a sun warmed field minutes before.
    G''s Choucroute was a meaty fiesta. He loved it. My crab ravioli was lovely with a delicate Meyer lemon sauce. 
    Bread pudding for dessert was just how we like it - sans raisins.
    Truly a memorable meal. Way better than most hotel restaurants."
iDGohK_mkqnAfLeWC4P4TQ,51st Deli,1314 51st Ave N,Nashville,TN,37209,164,CCbESGbnZ7PhNZhktuW7lQ,5,Found 51st Deli on Uber Eats and we loved it!!! I can't wait to check it out in person!
6kAXOzE7fqaBZINQV_-_mg,Kien Giang,5845 Charlotte Pike,Nashville,TN,37209,326,_Y1tXKfLmIINKh5hiGhtQA,2,"The food was good, service was horrible. I ordered orange juice for my kids and waited till we were almost done eating then finally got the juices. They take cash or checks only. Everything else was OK, but they could do a little bit better on their service."
ERl6OCSEIFBOqfjai_jIUg,La Parrilla Suiza,2720 N Oracle Rd,Tucson,AZ,85705,125,d-fLREorT830s70gy_NKOA,1,"After coming here for many years, I was very disappointed by my last trip. The one place you never cut corners is in the food, and that''s exactly what they did. 2 of the 3 salsas were so watery that you didn''t get any tomatillo or tomato on your chip, at all. The third salsa, the pics de gallo, was the worst chop job I''ve ever seen in a restaurant. Huge pieces of Serrano pepper with varying sizes of everything else, and in stark contrast to the other 2, completely dried out. 

Without even looking at the menu, I know what I want... #15. That decision hasn''t changed for over 10 years. Today I should have made a different choice. I''m not sure if they recently went thru a purveyor change but the quality of everything on the plate was horrible. 

I used to love the rice, it changed. I used to love the chicken quesadilla, now it''s flavorless and covered in 2 lbs of cheese for 1/2 a breast.

Please go back to your old ways and cut costs elsewhere, other than the food."
2lQrzb0WPexs7oPdAPpQFw,Stigma Ink,"3434 W Columbus Dr, Ste 201",Tampa,FL,33607,108,RZq-EioVPJpBgwbN2aFmVw,5,"Just got 2 tattoos at Stigma today and I am so happy! I went there because they have good reviews and their website is good. I got a cluster or roses on my shoulder with some brush strokes of color on them. My tattoo artist is Eddie. He is very friendly and fun! He did exactly like I asked. He is a very good artist. His line work is perfect and so I will be going back to him for more. I have a bad back (bulging and hemorrhaged discs) and sometimes I can''t sit in the same place for long periods of time. Eddie was very helpful and accommodating with that. While I was there I talked to pretty much every employee there. The entire staff are really friendly. It''s a cool place to be. I did a Yelp check-in and got $10 off! How cool is that?! On the website I saw that the owner, Chino developed his own tattoo ointment. He said that he just wasn''t very happy with the other stuff that''s out there because they are petroleum product so he did a ton of research and developed his own. It has ingredients like sunflower and soybean oil, lavender, beeswax, vitamin E, Shea and cocoa butter. I bought some and it is indeed very soothing. If you are looking to get inked, go here. You will be in good hands with some great artists and you will be just as happy as I am right now."
0CMmdGACj_gM8GSTOjhpWQ,The Animal Clinic,580 W Main St,Hendersonville,TN,37075,16,grUyLOxISGxC65W0gEJplA,4,"Our animals are an extension of our family.  So, we aren''t going to take them to any old place for boarding, grooming and medical examinations.  I''m a big fan of the Animal Clinic because they treat the pets as if they were their own pets.  You can''t ask for any more.  I would have given them 5* but the location is a little difficult to get out of when leaving."
3wogQmKw729tKKWaVbZvbg,World Famous N'awlins Cafe & Spice Emporium,1101 N Peters St,New Orleans,LA,70116,295,Ycg99K9o-rTbfA5BSZa0yg,1,terrible food and the manager was shockingly rude when I tried to return my food. I had the frogs legs and they were rubbery and tasted awful. I was disgusted by her behavior and she should be ashamed of herself. I have never been treated more horribly by someone.
tzVLTQNUtiCAxUZmEuF0vQ,1 Tippling Place,2006 Chestnut St,Philadelphia,PA,19103,300,lhmu20G7vcQs9oaNb4bPUg,4,"We had an alumni event here and I really enjoyed it. It''s dimly lit, very cozy inside - it''s decorated kind of like an old library. It was a great quiet,casual spot if you''re looking for a low key place to have good drinks. 

They have a few beers and wines, but we focused mostly on the happy hour cocktails - moscow mules, old fashioneds, etc. Everyone loved theirs, no complaints!"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,"7320 Hollister Ave, Ste 1",Goleta,CA,93117,189,yBcQi45-vXf9MeZS9ZXBmw,4,The burgers are amazing! French fries are decent (so get the onion rings).
CuLjXvcxP_3_oKhSyq5UkA,Spa Aria,214 Royal St,New Orleans,LA,70130,84,lq_0rwoH_wW_BhczRNx7iA,1,"Wow what a terrible spa. I can only speak for the manicure/pedicure aspect because I did not get a massage. Typically, you go to a spa to escape and relax - you can not do that here. It is small, dirty, and the staff is terrible. 

I walked in and the receptionist was on the phone - he did acknowledge that I was standing there, but several staff walked by and did not offer to assist. Finally, after two other guests came in behind me, someone came up and took me back - just to get me out of the way. Asked what my name was and left. Did not offer me water/refreshments of any kind. I''ve had better reception at the local nail salon. Then I had to wait for 10-15 minutes for my technician to finish up her current client, which I didn''t mind because I leisurely picked out my color. When it was my turn, the nail technician was shaky and rushed. She cut my cuticle and I bled. She was sick and kept blowing her nose into her shirt (gross!!) and took time outs to really blow/dig in her nose with a tissue right in front of me! Lady, you are touching my hands with yours, you are blowing bacteria into the air, if you are that sick don''t come to work - *Management, if your employee is that sick do not make them come in! You will lose clients. 

She gave me the worst hand/arm massage I have ever had (that is usually everyone''s favorite part, and the technician''s opportunity to shine!). No pressure was applied, and she just basically rubbed lotion into my skin and made a snarky comment about how my skin was so dry is was just drinking up all the lotion. Yes, I realize it''s dry, probably due to the 20 degree weather and wind outside, but thank you for making me feel self-conscious. 

When I went to leave the receptionist was on the phone again, but did actually put them on hold to get me out of there. I opted to put everything on my room charge, which resulted in extra fees but I didn''t care. There was a blaring sign saying how they preferred cash gratuity and that there would be extra fees associated with putting services on your room. Yes, everyone prefers cash gratuity - but how tacky can you be?!! 

Overall, it was an extremely disappointing experience. I have been wanting to stay at the Monteleone for years and made it a priority to experience their salon. My gel nail polish is already chipping and it hasn''t even been a week. Spa Aria definitely needs a overhaul and I would recommend you go anywhere else but here."
uW2oyOCEN3RgS7j2MfUIkg,The Bearded Lady Barbershop,2122 Magazine St,New Orleans,LA,70130,46,IDLGZOMnn6JTFXAZ3k8l6Q,5,"I got the hot shave and it did not disappoint. They do 6 towels and a facial massage with oils in between. Great shave, great environment."
U30ggGzFpXvc2NZYwOW3qg,Mood Cafe,4618 Baltimore Ave,Philadelphia,PA,19143,458,pLffaOqWKZ0nmkNQWz3-rQ,5,"Amazing place for lassi and chaat. The chaat is elegantly presented and tastes like traditional Karachi chaat. However, the chaat isn''t as nearly as good as the lassi. It is soft and creamy and sweetened beautifully. Will be coming back for sure next time I''m in the area."
YxhdfdhRZjJHPFxaADnNVg,Conicelli Toyota of Conshohocken,550 Ridge Pike,Conshohocken,PA,19428,142,BAe2yGGtKYS2cuC77dyuIw,2,"We recently purchased a used car for my son, it was a 2006 and of course comes with no warranty because of the age, but I expected them to send it home with us in a safe condition. It was supposedly just inspected and had a brand new PA state inspection and oil change sticker from Conicelli. Needless to say we got it home and the next day the front left tire blew . It was completely dry rotted on the backside and the tire shop ended up replacing both front tires for $450. Money is one thing but after seeing how the tire just shredded we could have been killed on I95 on the way home. The tire just entirely fell apart. Never would recommend them now."
0zH0l4Jbf-oove3cLvrFOg,Vecchia Osteria,20 Richboro Rd,Newtown,PA,18940,359,IbOd5J6jv2y9qUylovHqwA,4,"Food is on point.  I am deducting 1 star for the condition of the bathrooms on the Friday night I went.. Toilet didn''t flush, no toilet paper or paper towels and overall gross."
mQvRi0nm84Www71d4qOheQ,Ekta Indian Cuisine,1003 1/2 W Lancaster Ave,Bryn Mawr,PA,19010,193,ARaxXz4N90ew6wG-g5HLYg,2,"Great food, awful service. I ordered online at 6:20, site said it would be ready at 6:40. I get there at 6:37 and i expected to wait a couple minutes but not the entire 20 minutes it takes to cook my food. They didn''t even start cooking it till i got there. I leave at 7. They did nothing for the inconvenience and still made me pay full. Honestly, I''m so upset with how the whole situation was handled. Where is the customer service??"
8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,228 Arch St,Philadelphia,PA,19106,193,jZ-VRHMJgWv6eNOdN-7Kzw,5,Cute Japanese restaurant in Old City. Fresh sushi and amazing ramen. Wonderful customer service! This is my new favorite go to for sushi and ramen. There is a great selection on the menu.
QkyEr9j7il9lJqseTbPe5w,Spasso Italian Grill,1 W State St,Media,PA,19063,192,eR2WN8v6l52W0jJ3NJIv-Q,4,"Had a great dinner at Spasso. My parents always request Oana and she is an awesome server-- answers questions, gives suggestions, and really knows the menu. We were quoted an hour wait, but were able to grab a high top in the bar area with no wait (they are full service).

Spasso is Italian, but has its own little spin; it''s not just the classic dishes of a typical Italian restaurant.

They start you off with bread and this delicious eggplant/pepper topping that is so refreshing. I typically love oil for bread, but love this alternative.

I started with a Caesar salad which was perfect; just enough dressing, super fresh and I love the shaved Parmesan on top. For dinner I had pappardelle porcini which I think is the best item on the menu, it is thick pasta with sundried tomatoes, mushrooms and chicken with light sauce. It is totally delicious, and I had leftovers to have for lunch the next day.

Spasso is definitely recommended for a great dinner in Media!"
oqP1oQEycpp4J6u5YebRoQ,American Social,"601 S Harbour Island Blvd, Ste 107",Tampa,FL,33602,768,EWmkTBDTjOQpckZtyMudIQ,1,"After numerous visits here, we really wanted to like this place but each time there has been a number of issues, many repeating. No matter the time of day, it seems to get pretty rowdy and my friends and I have had drinks spilled on us on multiple occasions. Almost every time I have been here with my fiancé or friends, it has taken an abnormally long time to get service whether it be inside, outside at a table or bar. The food is mediocre for the price and a few times the food took MUCH longer to come out than what we were told, and when asking management what was going on, we were told that the estimate was wrong and it was too bad. Staff is rude and far from attentive, though it seems like this place is always over-staffed when we have been here. Amazes me that management allows such a huge lack in customer service. No longer wasting our time and money here, and we advise our friends and family to do the same. It is too much of a hit-and-miss to come here and attempt to have a good time."
oThWInL6gUCt2d98fSIAfA,Chatham Tap Fishers,"8211 E 116th St, Ste 120",Fishers,IN,46038,262,2-gsHxBhcJ8ISR3ExmZ88w,5,"Wings Wings and more Wings!  Chatham Tap is my favorite place to get wings in the Indianapolis area.  They are meaty, the sauce is great, and I usually always have to take some home for the next day.  I went with a fairly large group and got to sample different things on the menu.  I highly recommend the onion rings!  They have a large selection of beer as well.  Since I heard they were a soccer bar I did not know what to expect when I first arrived.  However, the atmosphere is great.  It is full of fans of all different sports and the staff is willing to show whatever sport you want to watch on TV.  The service was excellent.  No one in my group had to ask for one thing while we were there.  I highly recommend this place to anyone who is up for a great meal, great service and a great time with friends."
1Pxg1AMf0rEn9QF__ZYoWw,Samurai Sushi,2209 Elliston Pl,Nashville,TN,37203,367,8N3IPLBJ5MH74NKfU-yayw,4,"Very tasty sushi and very reasonably priced. Service was quick. 1 specific suggestions for improvement: menu photos

Authentic flavor and ultra healthy"
UX3eq0WsVva-cqlVrzyzFg,Cantina Los Tres Hombres,926 Victorian Ave,Sparks,NV,89431,284,P6Kbftcn5GwvIo2xQyXFBg,5,"Yummy food,  they will veganize things for you as well. The servers are friendly and the restaurant is spacious and has a bar and a stage area. We have had our work Holiday party here for the past couple years, both parties turned out great. The guacamole is awesome!"
dERS4qwl9v-Gwft-Ug8APA,West Ave Grille Jenkintown Restaurant and Food Truck ,718 West Ave,Jenkintown,PA,19046,277,lqEa3ctJXMfAlA6RPiGrPA,4,"West Ave. Grill- Its a happy place in Jenkintown with a lot of locals eating outside under umbrellas with their dogs at their feet and kids on their lap.  Inside their is a large and small area with a bar to eat and look past the parking lot to nicer part of Jenkintown town square.  The wait staff is always nice and the owner is often around to talk to.  Free dum dum lolly pops at the counter as you walk out and news papers to read if you are eating alone or want to check in on the Phillies.
Food- always good. Great pancakes that are fluffy and crispy on the edges.  Kansas City  is a great breakfast too- for the most part great.
Big salads could have more Stuff in them- more of the things that are supposed to be there- as described etc.  But a complaint is readily heard and they always try to make you happy.  It''s Nice- try it."
jLaPtjlLfRSaoBWIcHcSQg,The Mad Crab,8080 Olive Blvd,University City,MO,63130,156,A5RRp6HJOmoUKMfQFe0UNg,5,Finally there is a place in Stl to eat sautéed seafood in  plastic bag! The sauce is a big plus. Good service.
YgMZm_alGFUeQO4hz9X9VA,Earl's New American,2400 Street Rd,New Hope,PA,18938,135,4xWhGHrlX_F-lr0-JhyFTw,4,My wife and I stoped in for a couple of glasses of wine in the bar area.  It was a nice festive atmosphere.  Santa and Mrs. Clause even made a brief appearance.  The service was a little slow but we were ok with it because we wanted to take our time anyway.  We had a good time and the ambience is nice for a drink or 2.
GBTPC53ZrG1ZBY3DT8Mbcw,Luke,333 Saint Charles Ave,New Orleans,LA,70130,4554,gnEmBGyBs7DOtIXGmJQdKQ,4,"Great oyster happy hours that go on from 5-7pm! My boyfriend and I shared a dozen oysters and a glass of champagne. Our tab was $24 with tip. Great value! I hear they have the best to-go cups in town, and we totally missed out on that. The staff were very nice and attentive. We almost felt too casual but we felt at home! I''d definitely go back :)"
UCMSWPqzXjd7QHq7v8PJjQ,Prep & Pastry,2660 N Campbell Ave,Tucson,AZ,85719,2126,o0RrxYEdVcKZtYKAEJCUNA,5,"If you want to eat at Prep & Pastry on the weekends, go right when it opens or before it closes. There is always a long wait because of how busy it gets - but the wait is always worth it. The food there is absolutely amazing. I go there often and love the green eggs & ham, bloody marys, and mimosas! They gave me a free pastry on my birthday once, it was delicious! I wish I remembered what it was called. 

I also love that they serve EXO coffee here (a local coffee) - nothing better than a great breakfast with great coffee to go with it!"
ruFtZKwlJASx5BTk1dh5AQ,Wendy's,440 N Mccarran Blvd,Sparks,NV,89431,35,wXcsMgO27jDlr_8xuhn-pQ,5,The new Bacon-Bleu cheeseburger is excellent! Probably one of the best fast food burgers I've had in a while! Dave Thomas would be proud!
qONvIS94nZhXYm-jccXyuw,Top Hog,642 Blythe St,Gallatin,TN,37066,140,cp12LEo_c7SNbpscnbYjfA,3,"Four stars for price. 
I drive truck, so I''ve eaten bbq all over America. This place is better than most, but it''s certainly not 4 star worthy. I''d say the food is more like 2.5 star. 
The cheeseburger was quite large and the meat was tasty. (Be advised: if you don''t stop them they''ll automatically put that disgusting invention called mayonnaise on it.) I got it plain so I can''t comment on their lettuce/tomato game. 
The pork bbq sammich was soggy on the bottom. Moist is good, but this was just plain wet. The meat itself was bland but not bad. 
The bbq sauce is pretty good but not great. 
The Mac & Cheese tasted ok but the noodles were way overcooked. It''d be much better if it were baked and had a little crustiness to it. 

If I lived local I''m sure I''d come here occasionally."
GBTPC53ZrG1ZBY3DT8Mbcw,Luke,333 Saint Charles Ave,New Orleans,LA,70130,4554,uQgLKU8M6k5O809xc97EyQ,1,"this place SUCKS. Terrible service and overpriced mediocre food. This is my second time with the same results. I gave them the benefit of the doubt -perhaps having an off night the first time I went, but it was the exact same the second time around. Nothing innovative. They churn tables out and could care less that you are spending upwards of $150 for two. Save this one for the tourists."
2dlQX5sP9X6Dlm1MmNOlSw,ReAnimator Coffee,1523 E Susquehanna Ave,Philadelphia,PA,19125,105,ssHxl6hukWdxl3CMgs4zyQ,5,Is there a 12-step program to help manage a Reanimator Coffee problem? If so please share.
qot32tHVWZpiJibLTwQGyw,Pina's Pizza,8919 Ridge Ave,Philadelphia,PA,19128,47,qBJlgEwSLoW1WYFc7qOONw,4,"I eat at Pina''s or take-out about once a month. My favorites includes their dinner specials, cheesesteaks, calzones, and seafood dishes. The shrimp scampi appetizer (sans linguini) and steamed clams are excellent  inexpensive. Service is always flawless. For casual dining this place is very good."
my0bmPD5dgDFE1ia__LNlw,Nails & Beauty Lounge,953 E Brandon Blvd,Brandon,FL,33511,84,cbYsdDN5bomxCXCNnMps6g,5,This is the place we have been searching for! My friend and I have tried several nail salons in Tampa and nobody could do designs and stuff like how we wanted so we found this place on Instagram and we will never go anywhere else again! We drive almost an hour to get here but it is so worth it! I have had 2 different people who both did exactly what I wanted and are extremely talented! Thank you Pamela and Steven! You all do amazing work!!!
8uF-bhJFgT4Tn6DTb27viA,District Donuts Sliders Brew,2209 Magazine St,New Orleans,LA,70130,2062,Wu99UIXo1jGJeu97KCJzsw,4,"I don''t think there is anything in this place that is particularly healthy, but I can''t get enough of their pork belly slider - fantastic.  Donuts are really fine too.  A good lunch spot."
5TVWytR2oNbSKYgfxypuBw,La Patisserie Chouquette,1626 Tower Grove Ave,Saint Louis,MO,63110,229,B94MdZHqZrfbefh5puju_w,5,"Delicious top shelf pastries. I am outraged at the poor ratings. If you''re looking for cheapness over flavor then go to Panera. Service has always been exceedingly pleasent when I go, and I am an obnoxious needy customer. We are so excited to have them make macaroons for our wedding."
7clCBgNbd-x2Wj96lZ6Mjw,Bier Brewery and Tap Room,5133 E 65th St,Indianapolis,IN,46220,139,FEcORupb9Fep465-KFUKcw,3,"Love the tap room, but I can''t seem to get the hours of business right.  My first visit was a kinda a let down.  I had heard that bier was the place to go for great beers in Indianapolis, but I only found 2 that I liked and only 1 was memorable.  However, bier rotates their taps weekly and does not seem to have any regular taps, I like this because it means that they are constantly challenging themselves to create a better beer.   The tap room is a lot of fun too with people constantly revolving around the taps to taste and find their favorite for the week and then relaxing and talking in the lounge area.  I only gave them 3stars this time but I look forward to improving their score after future visits."
IDtLPgUrqorrpqSLdfMhZQ,Helena Avenue Bakery,"131 Anacapa St, Ste C",Santa Barbara,CA,93101,389,Q3fPo_x6xKxafAzy1hFITg,4,"Pricey ( a ham and cheese croissant was $5.50)  as with anywhere in Santa Barbra but very delicious. Cute space ( a bit hard to find ). The green eggs and ham  breakfast biscuit is to die for.  ($10 I think) The Santa Barbra tri tip sandwich was excellent! Cold brew coffee was good. Lots of good choices in the grab and go section, and our salami and pesto sammy was also great. I''d go back!"
f82dhKNiUXsDVPMLqKYiIQ,Sher-e-Punjab,853 East Grant Rd,Tucson,AZ,85719,446,xnA_bGa4zJ7fLUPTOCT0-A,4,"One of my most favorite Indian restaurants. Nothing fancy but absolutely delicious meals.

Never an issue being seated promptly. A casual dining experience awaits. Service is pleasant. Ambience a bit blahh but still enjoyable.

Now onto the real reason to come here... the FOOD:
Naan is soft. Garlic is tasty but I usually like the original best.  Regardless of your entree of choice, you really cannot go wrong. And although it does not appeal to my level of spiciness preferred (I like it HOT HOT HOT), it has great flavor and is great for the average spicey food eater. My recommendations are the Masala or Vindaloo (Chicken, Shrimp, Lamb... option is yours). Room for dessert? Order the Rice Pudding  and Gulab Jaman, mix together and enjoy the creamy sugary treat."
bbEXAEFr4RYHLlZ-HFssTA,The Original Habit Burger Grill,5735 Hollister Ave,Goleta,CA,93117,329,bc9aVpeB0WyByVVTnmOCWQ,5,"I can say this is the best burger of my life!

You sit outside and Goleta holester Ave is nothing special.   But the burger is the best"
KZe5kpIHWVuJl6WgNYzceg,Please-U-Restaurant,1751 Saint Charles Ave,New Orleans,LA,70130,274,7PitOkjnZ8lW1fHMElKFFg,5,"I cannot say enough how much I loved this place!! It has a great old school diner vibe. The workers there were so so nice. I had never had gumbo and they make it to order but they made us 2 little tasters, and I usually don''t even like shrimp but I ate every last bite!!! We also had the grits, fried chicken and the split pea soup was the best freaking split pea soup I have ever had in my life and I am not kidding. And the prices are insanely affordable, between the 2 of us we ordered a lot of food and beers for only $25. Great deal!"
