business_id,name,address,city,state,postal_code,review_count,review_id,stars,text
okKaZt47m3hhUi24KwBadQ,Golden Eagle Tattoo,407 State St,Santa Barbara,CA,93101,149,TH3wVH_PMTWTgIj4oftldA,5,"I got my first tattoo here recently & I cant complain about anything! we walked in & they made me feel so comfortable (I was very nervous). I am a very jittery, twitchy, shaky person by nature, but john was AMAZING & so kind! I am definitely coming back & recommending this place to friends :)"
CWdCNIJU4Kh480NV9dgQjw,Third Window Brewing,"406 E Haley St, Ste 3",Santa Barbara,CA,93101,183,bmiJCuOv2JS1DELJWR15jg,5,Favorite brewery in Santa Barbara area. Top notch IPA's and imperial stouts. Lots of experimentation and interesting brews.
XwnkfMUiyH-OsJXbmbOK5g,Sushi Tyme,819 State St,Santa Barbara,CA,93101,155,t2R02buUwIJ3xfhMN0MLYA,2,"Really expensive and the food proportions were small. I gave it 2 stars because of the location. But other than that I think there are better sushi restaurants out there this one. Plus, no parking around this place."
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,2404,VzWwRe0Df_2j8pxYL3lo1Q,4,"Had the rock crab, oysters, and sea urchin. Every dish tasted like heaven. The beer was ice cold and the staff was so nice. Our pup joined us sitting outside and enjoyed a smidge of crab for herself. I love this place"
-3AooxIkg38UyUdlz5oXdw,Chase Restaurant,1012 State St,Santa Barbara,CA,93101,436,28fWpA_2vOy7oRBD5hyfEQ,4,Wow. Wow. We've been trying to go here for a while and for some reason or another it hasn't happened. We used our access card and walked there last night and I must say this is one of the best meals I've had in awhile. For Italian food..... the best I've had forever which is a long time. We will be coming back. Deep fried ravioli appetizer. We had chicken alfredo and eggplant Parmesan for entrees. She ordered a glass of wine that was $10 that we did realize we could buy the bottle for $11 later. Which is fine I understand. When we come back we will be served by Mario because he is the best.
MbzgGsMQpGyVrUJXi_Jw0Q,Dawn Patrol,324 State St,Santa Barbara,CA,93101,807,qWFbRI8NaWm3W6PA3RkArA,4,"Food was great, service was not. I''ll give them the benefit of the doubt it was an anomaly but it wasn''t  busy and no one was very friendly and my order was wrong. Having said that, the coffee was great and the hash was really good--fresh, tasty, and nice portion."
XwnkfMUiyH-OsJXbmbOK5g,Sushi Tyme,819 State St,Santa Barbara,CA,93101,155,m033nSxWsEPk91ARjVNigA,2,"Sushi eaters beware. My family and I just ate here. My family ordered cooked items off the menu, and they were fine. I, on the other hand, ordered a sushi bento box, and the sushi made me incredibly ill. It did not taste bad, but the fact that I got sick made this a 2 star experience for me. I am not new to sushi at all, and frequently get sashimi at other restaurants. This time, however, my stomach is killing me. If you come to this restaurant, make sure you get cooked food."
-kY_HDP7IMvGl-kBIZVU4A,Dune Coffee Roasters - Anacapa,528 Anacapa St,Santa Barbara,CA,93101,320,ZCSx0XMJFLI6vjLrKiVwAQ,4,"I wasn''t up for coffee, so I opted for tea.  I got the red velvet tea, and it was so good!  It was sweet enough where I didn''t need to use honey.

If you''re not into coffee, definitely check out the tea selection."
im35mq8Fz1VZfYu4j7NqNg,Modern Laundry,"1015 De La Vina St, Ste A",Santa Barbara,CA,93101,86,RJg4rpb_VvjyjEd3sSaaKA,5,"Welcome to laundry heaven.  First of all, it''s huge! Here''s the rest: it''s clean! And you will see staff cleaning while you''re there.  You will also see 5 + huge flat screens on the wall, along with vending machines filled with laundry necessities and snacks/drinks.  The machines: various sizes of commercial grade washers & dryers.  Washers range from $3-$6.50 and dryers are $.25 or $.50 for 7-8 minutes (depends on size).  
There are always staff around and they''re nice and helpful.  I think they also offer washing/folding services - ask the front desk.  
Parking is not usually an issue unless it''s peak after work hours.  Walk to Starbucks while you wait - or sit at one of their tables or chairs and enjoy their free wifi.  Forget the quarters- this place uses laundry cards you can refill on your Visa/MasterCard.
This place puts my old laundromat to shame, and it''s closer to home, cleaner, nicer and all around better (no more quarters!!!!!!)
Last wash at 9:30pm."
bjsBMTS4RD7Bs35ugv_fPA,The Eagle Inn,232 Natoma Ave,Santa Barbara,CA,93101,368,jQ0WOi0i3luWcT9UsVFXmQ,5,"Checked in on a beautiful Thursday morning for my honey''s birthday.  Had a masseuse come up for her gift massage while I sat out on the parapet reading, next to a hummingbird nest in the adjacent tree (two eggs the size of Tic Tacs). Then we went out for First Thursday Art Crawl (way too many people) and dinner. Back to the Eagle, where we turned on the fire and got into the hot tub.  Very quiet and pretty room, great ambiance, enjoyed breakfast in bed the next morning. Finished our visit by taking two of their bikes on a ride along the beach before the crowds descended."
-ujBP1Dw0j1-Ffaz97-LXQ,Lama Dog Tap Room,116 Santa Barbara St,Santa Barbara,CA,93101,238,niw_rD4DyU62OGytrhB48A,4,"This is an incredible spot in the funk zone of Santa Barbara. Their burgers are overpriced ($18/$14) which is why they lost a star, otherwise great beer selection and the lobster Mac and cheese was delicious. Highly recommend stopping by. Beer cooler had a great selection as well."
pUVRCYL8rT4I5Ry5FYkRsA,Topa Topa Brewing Company,120 Santa Barbara St,Santa Barbara,CA,93101,105,7UKdq8GrzNkpgGHAzE4APA,4,"Topa topa, amazing open space with great beers. The Weekender Session IPA is my favorite beer in town!! I love the open tab system!!!

However... if you sit at the bar there is a serious bleach smell that is overwhelming from the glass dishwasher. I''m not even sure bleach should be used in a high temperature dish cleaner, since the high temp kills the bleach...hope they can fix this, it''s a major turn off when you''re trying to enjoy the smell and taste of your beer."
uO39--k_hrCFgZh-Bl8m8A,Taqueria Cuernavaca,201 W Carrillo St,Santa Barbara,CA,93101,409,BCWIXLKPDE4Y9Ruj9D0AlA,4,"The chorizo tacos are amazing!!! We also tried the carne asada and shrimp tacos, amazing as well. The potato taquitos had great flavor and the service was excellent!"
CgjtA5DXxQBqWSvcC8zl6Q,Castillo Inn at the Beach,22 Castillo St,Santa Barbara,CA,93101,233,MN2ne0v4NgGM3cqBbjggMw,4,"Don''t let the location or the exterior of this little establishment fool you.  We were pleasantly surprised by how clean the place is and how modern the rooms were.  They must have recently upgraded and did some remodeling.  We had a King sized bed in our room and it was spacious and beautiful plantation shutters over their windows.  Flat screen TV, cute little decorative touches, and their bathroom was OMG!!!  I want my own home bathroom to look like that!  Beautiful granite counter-tops and granite walls in the shower.
The only negative was the strangely scheduled demolition of their parking lot on a Sunday morning at 10am.  I mean, we were up and all but we were asked to move our car and then the noise was just insane.  Thankfully we checked out that day at 11am.  Whoever scheduled that construction work must''ve had screw loose.  
Anyway, you won''t be disappointed.  We went on Valentine''s Day weekend, so prices were a bit higher.  But usually, I believe it ranges from $99-$110, which is definitely worth it!!!"
MAIfD4kJDCydgoD1l2b_vw,Corks n' Crowns,32 Anacapa St,Santa Barbara,CA,93101,276,oS8v6sWmn5gFcrg0n-9ogw,4,"after wine tasting at municipal winemakers around the corner (more for me), the bf wanted to do beer tasting here. $5 for the beer flight, where this month we tried 4 types of CA beers... if you buy a 6-pack for $12, your tasting is free... so we took advantage of basically the $7 6-pack. 

staff was really friendly and i liked the decor. i wish they had stools around the bar because my feet were tired from walking up and down state st. :) they said they have different tastings every month, so might be good to come by with friends the next time we''re in sb!"
34Eqv8jXgxg_EEwcsNgeeg,Backyard Bowls,331 Motor Way,Santa Barbara,CA,93101,659,m0QWQsxJ3YpH2FuIwy-Edg,5,Best tasting and healthiest for the price point! Peanut butter Diego bowl has massive yummy energy
I0jFTYVDs-WHwKR2XHQlRA,Zen Yai Thai Cuisine,425 State St,Santa Barbara,CA,93101,347,kS73PgYFiGYrCwvV98H29w,5,I don't know why this place got lower ratings! It is amazing! Food is flavorful. Some of the best Thai food I've ever had. The staff is friendly and the food comes out fast and hot. The fried rice is excellent and so is the green curry. Worth a stop in!
syuKX2pH3JJhOOppzNI6SA,Yoichi's,230 E Victoria St,Santa Barbara,CA,93101,184,Q1KkyPJf-DLuP-Ose1zTEQ,5,"I recommend Yoichi''s! I know the real taste in Japanese food, because I''m from Japan. They serve high quality Kaiseki style meal. Sashimi and sushi were very fresh and dashi in every dish was flavorful. They directly import fish and ingredients even real wasabi from Japan."
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,2404,IjOfi99Adbicg3I3NvuRJQ,1,"When I received my to-go order, I asked for a couple cups of water and tomato sauce.  The cashier said he needed to first take care of customers waiting to order, and he would call our number later.  Even after we finished our food 40 minutes later, we never heard him calling again.  I think we deserve better when we ordered $35 worth of food."
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,2404,wHr4xciGIJJNm_j8A6tp4g,4,"It took forever to be seated and its small, cramped and hot inside. On the plus side you can drink while you wait.
The server was really cool and very honest when we asked what was good and fresh for the day.
The food was cooked fresh!  I mean from being alive in the tank to killed and cooked right behind you. 
We ordered Lobster and rock crab both were amazing. We also had the lobster bisque which I thought needed more flavor.

The beer was ice cold and the food was hot and fresh. Service was outstanding once we actually got seated."
CWdCNIJU4Kh480NV9dgQjw,Third Window Brewing,"406 E Haley St, Ste 3",Santa Barbara,CA,93101,183,tx6He9UCIWaSKUdXAVW4ZQ,5,"This place has a northern California vibe. Reminds me of breweries in napa. Very open large space and a good selection of craft beer. The other side is a winery which is neat as well. 

I recommend trying their flight of beers to get a taste of everything."
hl8-C5f5EwqAQRtSpgvKyA,Preferred Rental Service,122 E Arrellaga St,Santa Barbara,CA,93101,22,0eEvGZFqrF3dDi2vEBRRgA,5,"DO NOT plan your out of state move without using the relocation services provided by Preferred Rental!! My fiancé and I worked with Wendy and would 100% recommend her to any busy professional, looking for a stress-free moving process. I am still so impressed with how easy she made it to find a place. Wendy helped us find a beautiful rental with everything on our must-have list for under our budget! Not only that, but she was able to find us a house in 2 short weeks. This is amazing, considering I spent 4 weeks browsing through homes/ apartments and contacting realtors on my own with no success. She knows the area like you wouldn''t believe and made sure we ended up in a neighborhood that was perfect for us. Do yourself a favor and work with Wendy, you will not regret it!!"
2nk4hq2oRfym8ROQ5iS47g,The Red Piano,519 State St,Santa Barbara,CA,93101,229,OLikM9EQ1KIQdN5d6h2Pgw,4,Drinks are overpriced and nowhere in SB should charge cover but the music is undeniably fun.
gebiRewfieSdtt17PTW6Zg,Hibachi Steak House & Sushi Bar,502 State St,Santa Barbara,CA,93101,488,tHP5ihPd_W9OzfkKEWdIwA,4,Even though the sushi masters are not actually Asian but they make good Sushi. The price is also cheap.
7j8rT3FZbXgL4k0DnXi2Mw,"West Beach Inn, a Coast Hotel",306 W Cabrillo Blvd,Santa Barbara,CA,93101,137,mSLSpyYhTs2ak_9hhGKWzw,1,"I would not advise staying at this hotel. I called to speak to a manager after my friend put the post below and the manager was once again, very rude."
6JFTijOMHB46yBoyVOjPCA,Santa Barbara County Courthouse,1100 Anacapa St,Santa Barbara,CA,93101,251,I56aFwjfMu80SSWHocIGGw,5,"The courthouse was voted on TripAdvisor as the top attraction in Santa Barbara. Yes, it doesn''t sound very interesting, but it''s a must visit if you''re in town! 

Make sure to make it up to the view and climb the stairs  (resist the urge to take the elevator) to watch  the clock/bell at work. The view, although not super high, is breathtaking and gives you a good look at the beauty of Santa Barbara.

We saw high schoolers doing some sort of club activity here (maybe MUN?) but that didn''t stop us from enjoying the courthouse. You are free to walk he grounds--no intrusive security guards or large tour groups. It didn''t feel so touristy/museum-y either which for some reason made me appreciate the experience all the more.

The best part of all--it''s free! You won''t need to set aside a ton of time here (maybe 30-45 min). There''s ample street parking around the courthouse, at least on a weekend so get over here stat!"
6JFTijOMHB46yBoyVOjPCA,Santa Barbara County Courthouse,1100 Anacapa St,Santa Barbara,CA,93101,251,v0QpUX58whK8JqJNnxYpgA,4,"Most beautiful place to get married, we chose the Mural room and it was great except some people came in were rude. We knew it was open to the public but I expected a little more courtesy from them. Just as I was about to walk down the aisle people were trying to go in and we asked them to wait but they snap that they were allowed to be here. True but let the bride walk lol other tourists sat down and were very excited for us! Linda was a pleasure to email with when reserving the room. The lady at the information desk accused us of stealing a pen, it was returned I found out but she was too busy on the phone during the time and didn''t notice it appearing back on her paperwork lol minor things that didn''t ruin my perfect day but to be aware of. Wouldn''t change the location. And bring a pen to sign marriage license  and remember no a/c or heat"
7j8rT3FZbXgL4k0DnXi2Mw,"West Beach Inn, a Coast Hotel",306 W Cabrillo Blvd,Santa Barbara,CA,93101,137,30JqrMb922WinPp_il4xFQ,4,"Location of this place is awesome.  Right across the street from the beach and close to state street and some nice wine tasting rooms.

This place not be what you expect when you pull up because it looks very motel-ish.  The rooms are very clean.  They have a nice little pool area.  They have wine and cheese at night and breakfast in the morning.  

Nothing is amazing at this place, but nothing was horrible.  For the price I would definitely stay at this place again."
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,2404,3bmzFuV-Qx7pgtkkkHGpZw,3,We ordered take out and ate by the ocean on the pier! Food was kind of pricey and not enough for the price.
eL4lyE7LNoXEMvpcJ8WNVw,Deep Sea Tasting Room,217 G Stearns Wharf,Santa Barbara,CA,93101,472,H0iax4N6VjcNKv3xEbcBrg,5,"Oh yeah, and the Deep Sea Red is rich and amazing and it smells like berries!  When they sent me a replacement it was as good as I remember and it was here the next day!"
Pn8De1oaG2RzlhJYhBYkqg,MICHAEL & ANNA COSTA PHOTOGRAPHY,1323 Olive St,Santa Barbara,CA,93101,41,xAZuTJf5rvhjo23mYJ06XQ,5,"How do these guys not have any reviews yet?! Anna photographed our wedding in June of this year. She was absolutely fantastic. From the moment I chatted with her on the phone, I knew she''d be our gal for the big day. She was SO easy to talk to, none of her photos seem fake or posed, she was fun, got right in the center of things and delivered absolutely beautiful photos. I''m a gal who doesn''t like to have her picture taken very much (not an especially great quality for a bride...) and she made it easy on me by getting great photos of our guests and family members (and of course, great ones of me and my fella...) Great communication the whole time, too. She was absolutely delightful and I''d recommend her to any couple looking for their photographer."
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,2404,u6ES_-JHRUhOHtiAu8QMTw,5,"I have to give this little hole in the wall in the perfect location a woohoo!   There is a limited amount of seating and the restaurant is the very end of the Santa Barbara pier; it is in walking distance of many of the hotels close to the water in SB.  

The Shellfish Company is a good name for this restaurant as there is all kind of yummy seafood.  I opted for the Maine Lobster tacos that had fresh avocado, a spicy mayo dip on the side, lettuce, tomatoes, served on 2-double tortillas with rice.  The wine menu is generic, but I had a nice glass of Santa Barbara Wine Company Chardonnay along with a 2nd glass of generic White Zin.  They do not have espresso or dessert, but that was no big deal as the experience was perfect.  Good window views and seats at the bar... it is small and I would anticipate on the weekends the place is near impossible to get into.  Check it out next time your in Santa Barbara it is quite the experience."
34Eqv8jXgxg_EEwcsNgeeg,Backyard Bowls,331 Motor Way,Santa Barbara,CA,93101,659,6MX3naMEHXKC8-jp7n_jDg,4,"It''s no secret that backyard bowls is a favorite in town, and with reason.  Their acai bowls are really good, everything is fresh and tasty!  All of the bowls I have tried are great and they can be very filling.  The large is A LOT.  Minus one star just because it''s pretty pricey so it''s not something I get on a regular basis."
6jomGWEI4ryImrWPguUQQQ,Santa Barbara Athletic Club,520 Castillo St,Santa Barbara,CA,93101,55,HXwgYa0YOa_3M8cfb1a39A,2,"So over-rated!  When I visited over 2 weeks, so many things broken (showers, toilets,) cleanliness marginal and management attitude like they''re doing you a favor.  Strong sales pitch too!"
syuKX2pH3JJhOOppzNI6SA,Yoichi's,230 E Victoria St,Santa Barbara,CA,93101,184,X5QTk4Jy3V75k2N0OsSaVg,5,"Let me be the first to begin with the statement I would be incredibly surprised that Yoichi''s is not on Michelin''s radar. 

Incredible experience: The ingenuity, the flavor, the precision, the plating, and the service were flawless.

I''ve read other reviews as to ambience and it puzzles me as the beauty in Japanese style and aesthetics is about simplicity. It further underscores that with simplicity as the backdrop, the food can truly be the hero of the moment as described above.

The only heartbreak of the evening is that we discovered the Chef and his lovely proprietor wife  lived in San Francisco. So my city lost a jewel; nevertheless, happy for Santa Barbara for their new found treasure.  

Promise you this: My Chef partner and I will not be waiting until another birthday to enjoy in the delight of Yoichi''s."
uO39--k_hrCFgZh-Bl8m8A,Taqueria Cuernavaca,201 W Carrillo St,Santa Barbara,CA,93101,409,SyD71picmaFr4rI96a5C6w,5,"I loved this place. These tacos were delicious and the salsa options were fantastic. 

There isn''t much to say. You walk to the counter, order the food, get your salsa from the salsa bar, and chow down. 

If you want street tacos, look no further. You''ve reached the spot."
5hJZe_v9Ax5GjXJCMQ9ijw,FedEx Office Print & Ship Center,1030 State St,Santa Barbara,CA,93101,53,kToBNeOo1ed9d0iWmY7BXg,5,"Wow has this place turned around. I''ve been going in weekly for quick print jobs. The staff is on top of it, courteous and helpful. Very impressed!"
bjsBMTS4RD7Bs35ugv_fPA,The Eagle Inn,232 Natoma Ave,Santa Barbara,CA,93101,368,nmHTWcPdxttOwbgTV0rpYQ,5,"Such a pleasant surprise! My fiancee and I booked a room through Hotel Tonight at the last minute and were exhausted from a long day of driving on PCH. We were welcomed by very friendly front desk staff, warm fresh chocolate chip cookies, coffee, juice, and candy. It is extremely clean consistently throughout the Inn ( which is very important ).... obviously. They are very accommodating to basic comforts, such as a couples jacuzzi?! Yes we actually had a fully functional, cute jacuzzi in our suite. We also had a fireplace and delicious homemade breakfast INCLUDED, which is obviously a plus in my book. The Inn has very nice Spanish details throughout. Overall, they cover the basics and then some!"
I0jFTYVDs-WHwKR2XHQlRA,Zen Yai Thai Cuisine,425 State St,Santa Barbara,CA,93101,347,Bbi5QrQCnHT0tpwn-4Bk4Q,3,"Food here is mediocre, not great and not that bad. The pad thai had too much carrots mixed in with it, imo. My pineapple fried rice was ok. Boyfriend''s spicy noodles were ok as well. I am visiting from San Francisco where there are a ton of excellent Thai restaurants so I can be a bit picky. I suppose this is good enough for Santa Barbara. Maybe go here if you are really craving Thai, but pass if you are looking for a memorable meal."
CWdCNIJU4Kh480NV9dgQjw,Third Window Brewing,"406 E Haley St, Ste 3",Santa Barbara,CA,93101,183,TfUL3_UlHM9ZO0LPNbl9bw,5,"In a week of beer and wine tasting in Southern California this place had the standout beer!  Their XII quad was to die for.  I''m usually an IPA man where my wife usually goes for porters and stouts and this one hit the spot with both of us.  

Nice bar area and friendly staff close to other wine and beer tasting rooms in the Funk Zone - definitely worth going the extra couple of blocks for it."
uO39--k_hrCFgZh-Bl8m8A,Taqueria Cuernavaca,201 W Carrillo St,Santa Barbara,CA,93101,409,njJWgZ6KVGifcpW63g9gFg,4,Stayed down the road from this place and walked past it a few times a day without trying it -- glad I finally did! Incredible veggie tacos! They had two kinds and I tried one of each with their hottest sauce -- no regrets. Very affordable and quick as well. Give it a try!
2YTJa7DDWx2TQmHu-tPXlg,MOXI - The Wolf Museum Of Exploration + Innovation,125 State St,Santa Barbara,CA,93101,141,N4GT8sKqBzgon6rJzFkdzw,5,"My kids are 12 & 14 so I thought I might be pushing it with a trip to the MOXI, but since I had heard it was so great I decided it was worth a try. It is a great value for the experience and we were all totally entertained. Our favorite exhibits were the car races, the air chambers for the balls and the huge lite brite. Fun for all ages."
bjsBMTS4RD7Bs35ugv_fPA,The Eagle Inn,232 Natoma Ave,Santa Barbara,CA,93101,368,LRCRovIPL8kQbz1jx5B4sw,4,"Just got married this past week in beautiful Santa Barbara! The Eagle Inn was worth every penny! yummy free breakfast everyday, free bike rentals, free movie check out to enjoy in  your room! we stayed in a king jacuzzi room and it was a beautiful!  2 person shower, and a private little patio with seating at the corner of the building. We loved taking the bikes out since there was a beach trail 2 blocks from the hotel! Since we were their to get married, they treated us to a free romance package! Everyone was kind and courteous and is a great place to enjoy some quality time with a loved one!  The only note I have to anybody staying here is that there is nobody on staff after 10 p.m. (and unfortunately there are 2 advertisements on premises claiming their is security) and they lock the main entrance to the hotel....which you need your room key to get in and out of. We stepped outside to grab something out of car just after  10 p.m. in our pj''s and got LOCKED OUT of not only the hotel, but also our room on our wedding night!!! it took 45 minutes to have an off property security guard come to let us in the hotel and our room....and since our key didnt work anymore and there was nobody to make us a new one, we had to wait until morning ( and not leave our room again) to get a new one. It was so unfortunate that this happened, - even more so on our wedding night. It really put a sour taste in our mouth since they advertise there is someone on site at night and there isnt...thats just not okay to do. So beware and make sure your keys work if you have to leave late at night! other than this incident, the hotel was fabulous and the staff was very kind. We loved and it and hope to return for our anniversary!"
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,2404,jMVnTfb6zWR9hbFd3g67_A,1,"I usually stay away from restaurants on piers since most are tourist traps but went to this one since it had so many good reviews.
Calm chowder had good pieces of clam but the soup was pretty thick - it is ok, not as good as some reviews here claim.  Crab cakes were also ok.  The shrimp and scallops pasta was awful - small shrimps and scallops, definitely not fresh.  It was also sour, either from some wrong ingredient or some overdue sauce."
uO39--k_hrCFgZh-Bl8m8A,Taqueria Cuernavaca,201 W Carrillo St,Santa Barbara,CA,93101,409,OBKEmh9KVK9dhBUicDzVRA,5,"I stopped here at my stop to Santa Barbara, coming down to LA from San Francisco. The food was amazing, and delicious. I would recommend anyone who like authentic Mexican food to stop and eat here. Good place."
_W9lITxMHNInaS2Lv2XoUw,Casa Del Mar Inn,18 Bath St,Santa Barbara,CA,93101,194,4usEBkwutScl3qL-tgA5Iw,5,"We struck gold and found this  5 star gem on Yelp. Fabulous ambiance, 1/2 block from the beach, and to our great pleasure- quiet. Our room was a like a charming beach bungalow, with a fireplace, great lighting, mini kitchen, high end bed /bedding, and pillows that didn''t make me miss  mine at home. Customer service was off the charts. No beach view, but jacuzzi right outside the door. We could have had continental breakfast there, but walked around the block to Sambo''s for their fabulous waffles."
I0jFTYVDs-WHwKR2XHQlRA,Zen Yai Thai Cuisine,425 State St,Santa Barbara,CA,93101,347,Ft9jhsbRxFLTu1YK5L5FCg,4,"The food here is greatbut kinda expensive. The curry noodle is kinda salty, but I recommend the vege fried rice, it is really good. The place is kinda small so if you decide to go better call for reservation."
gebiRewfieSdtt17PTW6Zg,Hibachi Steak House & Sushi Bar,502 State St,Santa Barbara,CA,93101,488,XR4GUE5jKBk9LKb0GkNxUw,3,"If I based my review only on my meal, I''d have to give it one star.  But everyone else in my party of 10 enjoyed their meal, and we had a great time.  I ordered the vegetarian meal, and it was the WORST veggie meal I''ve ever had :(  My meal came with soup and rice, just like everyone else, but when the others got their choice of meat I got a plateful of sliced red peppers.  That''s all.  Sliced red peppers.  Uh,   how about some mushrooms or zuchini or squash or about a million other veggie options.  Fortunately, I''d had enough sake bombs not to get too upset about it!"
34Eqv8jXgxg_EEwcsNgeeg,Backyard Bowls,331 Motor Way,Santa Barbara,CA,93101,659,mPYfpbLVmCsJAuiaZw6xWg,5,Delicious fresh acai bowl that leaves you satisfied and content.  The acai is a combination of ice cream frozen yogurt texture topped off with granola and fruits. Yummy. A good healthy substitute for an ice cream craving.
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,2404,lK8COi8nw3dag-CR2dRsIQ,5,"Had lunch here for my birthday on October 7th and was not disappointed.

It was definitely one of the go to restaurants on this small pier and we really didn''t have to wait that long to be seated. There was seating both outside and inside, but we decided to sit indoors since it was a bit windy and hot outside since we were literally in the ocean on the pier.

My boyfriend got us the shrimp cocktail salad and the 4lb (maybe it was 6lbs lolz) crab to share that was the special of the day. But out waiter had informed us that they ran out of the specific crab we wanted, but gave us two different crabs that was equivalent to the weight of the crab that we missed out on.

Once our food arrived, we dug right in. Everything tasted, so delicious and fresh. We finished off everything that we ordered and made sure not to leave any sort of crab meat morsel behind. The shrimp salad was surprisingly good. It was light and the shrimps were juicy. The crabs had their own different flavors and came with really crispy onion rings on the side and melted butter. 

I definitely will come back here again cause pricey as it was we definitely got our monies worth!"
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,2404,7Lsue1__5v3-Y_PF2CS7bA,1,First off the bathroom smell like dirty seafood which almost took away my appetite to start with we order the king crab and lobster tacos there was hardly any meat in the king crab and considering that it was more expensive than the 3 pounds of a different kind of crab you would think that there would've been plenty of meat My lobster tacos was over an under cooked but the next two days hunched over the toilet so disappointed
gebiRewfieSdtt17PTW6Zg,Hibachi Steak House & Sushi Bar,502 State St,Santa Barbara,CA,93101,488,xvNh2_AfRpWZGJKZ6J3miw,4,"This is a favorite place for me and my friends. We love sitting at the bar and indulging on half price sushi for lunch and dinner. We love their beer selection, and the place is trendy and a lot of fun. I do not like the fact that they include gratuity on the bill, and sometimes the 50 percent off seems to be closer to 47 percent... Now, since the rolls are small, one ends up spending about as much money as one would at a place with a regular price on sushi, but one ends up getting more food and a bigger variety of rolls."
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,2404,ZuXzFnVoA9aPAevuh7w3kw,5,"I give this an overall five stars for the entire experience.  I visited my sister in LA and she sprung on the great surprise that we were headin'' to Santa Barbara for the weekend.  

The Shellfish Company sits on the end of the Stern''s Warf which is one of the longest deep-water pier between Los Angeles and San Francisco.  From the outside you can see the tanks of fresh Abalone, Dungeness Crab, and the infamous Spider Crab.  You must make a reservation here and be prepared to wait a bit.  The inside is a classic, you are here for the food not the ambiance,  tavern style seafood bar with outside seating (be careful it can get windy). My sister and I sat at the bar.  The bar and overall inside seating is pretty tightly compacted which may bother some.   We, however, were in seafood heaven and talked it up with the staff/bartenders who were really awesome; enjoying life kinda people - they tipped it to the official 5 star review. 

We started with the Abalone for an appetizer which was really good; perfectly seasoned and cooked. I also had to try the chowder - awesome, but Maine''s is better!   They have a decent array of beers on tap and I chose a local brew.  For dinner we split the Spider Crab cause we ain''t scared of shh... ok, maybe I was a little....it was huge!!!  The dinner combo, I believe, came with choice of soup or salad.  Splitting the crab was definitely enough for two people. I recall my sister throwing in the towel and me testing my manhood.  My one critique is that I thought the Spider Crab was over cooked.  It by no means ruined the meal and may not be noticed by most but I know my seafood. 

Overall one of the best experiences ever.  If you go to Santa Barbra you MUST go here!"
-ujBP1Dw0j1-Ffaz97-LXQ,Lama Dog Tap Room,116 Santa Barbara St,Santa Barbara,CA,93101,238,l0Uj4urEWWlhg0qp8In9Yg,5,"Dog friendly and good selection of food and drinks. Cute outdoor patio. 

We ordered the Nook Burger and Crab Cakes with slaw. 
Both were delicious. I would come back again when in the area."
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,2404,QmFjARxt5wph78-EYA7PPw,4,"Was recommended by a friend to try out this place when visitng santa barbara. The wait was worth it. Everything they had was live. Price is pretty decent for the uni. 

Got the clam chowder. Uni with svallop and bisq bowl. The uni was super fresh and not fishy.I would definitely come back and try other food they have when im back in santa barbara."
eL4lyE7LNoXEMvpcJ8WNVw,Deep Sea Tasting Room,217 G Stearns Wharf,Santa Barbara,CA,93101,472,p8BoZefNjlWvwp15WjHInQ,5,"Cute little stop on the pier. The view of the city at night is beyond beautiful. Their wine tasting options are great for the wine newbies, like myself. The employees are very friendly and helpful choosing the right wines to try."
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,2404,hF63Z2LlIecEe_p8s4Ja5Q,5,"Greatly enjoyed the shellfish here. And the service is excellent.
The lobster roll is delicious. Clam chowder was definitely a hit. The lobster bisque was a little too heavy on the tomato, but still good. And the local rock crab was fantastic. 

Highly recommend this place if you''re enjoying some time on the pier."
